5.4721,5.5098,5.4053,5.3532
5.4706,5.4718,5.4274,5.1953
5.5507,5.5743,5.4312,5.3172
5.7281,5.8109,5.7559,5.6072
5.9499,6.0444,5.9813,5.6449
5.2486,5.2356,5.4736,5.4159
5.7621,5.8172,5.7647,5.6314
5.7405,5.8666,5.7421,5.5802
5.5561,5.5433,5.4851,5.4118
5.4269,5.4727,5.4494,5.3323
5.5136,5.4908,5.4622,5.4328
5.337,5.3351,5.4159,5.3512
5.5434,5.4604,5.4658,5.5519
5.7129,5.6704,5.6277,5.6593
5.4348,5.572,5.5101,5.3041
5.5549,5.5569,5.4981,5.3656
5.5501,5.6777,5.3601,5.2276
5.1394,5.175,5.2382,5.1121
5.1331,5.2616,5.2553,5.0779
4.9637,5.1096,5.1241,4.8702
5.7768,5.757,5.7933,5.757
5.7186,5.7087,5.8232,5.7199
4.668,4.6037,4.6324,4.6482
5.3166,5.3024,5.3898,5.3654
5.8903,5.9158,5.9581,5.9053
5.6499,5.5964,5.7461,5.6601
6.1014,6.2273,5.9651,6.0178
5.5521,5.5233,5.574,5.5508
5.163,5.176,5.2897,5.2218
5.5567,5.5797,5.5849,5.5636
5.696,5.6829,5.7325,5.7075
5.4545,5.4358,5.5631,5.462
5.4611,5.4508,5.5071,5.5366
5.6261,5.648,5.6525,5.6725
5.5664,5.556,5.6208,5.6244
4.4321,4.6467,4.7366,4.3776
5.0246,5.0735,5.1292,4.9385
5.0095,5.1096,4.957,4.9146
4.9892,5.0325,5.061,4.9777
4.7598,4.8586,4.9513,4.8373
5.4592,5.5231,5.3633,5.3525
4.8414,4.9021,5.0305,4.9276
5.1164,5.1146,5.1592,5.1283
5.1933,5.1425,5.2575,5.1846
5.9424,5.7856,5.8475,5.7651
5.5212,5.4818,5.3411,5.2644
6.1432,6.0673,5.8698,6.2734
5.5247,5.5668,5.2919,5.1702
5.2957,5.3238,5.3377,5.2375
5.2211,5.2674,5.3309,5.1789
5.0807,5.1085,5.1754,5.071
5.1262,5.1931,5.256,5.1076
5.3006,5.3409,5.3901,5.2449
5.3527,5.3386,5.4136,5.1654
5.2523,5.3529,5.3215,5.224
5.2218,5.3083,5.208,5.1314
5.7382,5.869,5.7661,5.654
4.8848,4.9713,5.2449,4.7541
5.4649,5.5264,5.5304,5.4882
5.394,5.4045,5.4319,5.4843
5.4899,5.5053,5.4956,5.5524
5.2949,5.2944,5.3318,5.3221
5.4342,5.3873,5.3802,5.4093
5.0482,5.0483,5.2588,5.1409
5.4621,5.3782,5.5543,5.5596
5.5646,5.641,5.4317,5.3498
5.8129,5.7659,5.6969,5.6234
5.7974,5.7735,5.474,5.4475
5.6908,5.9034,5.5907,5.3717
5.8358,5.809,5.7815,5.5428
5.8927,5.8992,5.9136,5.8174
5.4778,5.5937,5.6519,5.5051
